event_id,event_time,user_id,session_id,event,product_category,price,city,acq_channel,platform
10634,2025-08-08 02:03:58,228,228-20250808-0,view_product,B,,Kharkiv,ads,android
40640,2025-08-08 02:04:04,857,857-20250808-0,visit,,,Lviv,organic,web
6650,2025-08-08 02:04:04,149,149-20250808-0,visit,,,Kyiv,ads,web
22601,2025-08-08 02:04:05,479,479-20250808-0,view_product,A,,Lviv,ads,web
8302,2025-08-08 02:04:21,185,185-20250808-1,add_to_cart,B,,Kyiv,referral,ios
8296,2025-08-08 02:04:49,185,185-20250808-1,view_product,B,,Kyiv,referral,ios
40647,2025-08-08 02:04:58,858,858-20250808-0,visit,,,Kharkiv,ads,web
30113,2025-08-08 02:05:10,651,651-20250808-1,visit,,,Dnipro,referral,web
43085,2025-08-08 02:05:14,915,915-20250808-0,view_product,B,,Kyiv,referral,web
13042,2025-08-08 02:05:24,271,271-20250808-0,view_product,B,,Odesa,referral,web
39803,2025-08-08 02:05:26,839,839-20250808-0,visit,,,Lviv,organic,web
10637,2025-08-08 02:05:30,228,228-20250808-0,view_product,A,,Kharkiv,ads,android
40648,2025-08-08 02:05:31,858,858-20250808-0,view_product,C,,Kharkiv,ads,web
42275,2025-08-08 02:05:44,900,900-20250808-0,visit,,,Kyiv,ads,web
39805,2025-08-08 02:05:50,839,839-20250808-0,view_product,B,,Lviv,organic,web
10633,2025-08-08 02:05:57,228,228-20250808-0,view_product,A,,Kharkiv,ads,android
4881,2025-08-08 02:06:00,105,105-20250808-1,view_product,B,,Dnipro,organic,android
39806,2025-08-08 02:06:17,839,839-20250808-0,view_product,B,,Lviv,organic,web
13041,2025-08-08 02:06:18,271,271-20250808-0,view_product,A,,Odesa,referral,web
10635,2025-08-08 02:06:24,228,228-20250808-0,view_product,C,,Kharkiv,ads,android
4882,2025-08-08 02:06:30,105,105-20250808-1,view_product,B,,Dnipro,organic,android
30118,2025-08-08 02:06:35,651,651-20250808-1,view_product,B,,Dnipro,referral,web
30117,2025-08-08 02:06:39,651,651-20250808-1,view_product,B,,Dnipro,referral,web
43086,2025-08-08 02:07:05,915,915-20250808-0,view_product,D,,Kyiv,referral,web
8301,2025-08-08 02:07:55,185,185-20250808-1,view_product,B,,Kyiv,referral,ios
8297,2025-08-08 02:08:19,185,185-20250808-1,view_product,A,,Kyiv,referral,ios
22600,2025-08-08 02:09:08,479,479-20250808-0,view_product,A,,Lviv,ads,web
10638,2025-08-08 02:09:20,228,228-20250808-0,add_to_cart,B,,Kharkiv,ads,android
30114,2025-08-08 02:09:31,651,651-20250808-1,view_product,B,,Dnipro,referral,web
40642,2025-08-08 02:09:38,857,857-20250808-0,view_product,C,,Lviv,organic,web
40641,2025-08-08 02:09:42,857,857-20250808-0,view_product,D,,Lviv,organic,web
40643,2025-08-08 02:10:02,857,857-20250808-0,view_product,B,,Lviv,organic,web
42278,2025-08-08 02:10:22,900,900-20250808-0,view_product,A,,Kyiv,ads,web
6651,2025-08-08 02:10:23,149,149-20250808-0,view_product,A,,Kyiv,ads,web
40649,2025-08-08 02:11:05,858,858-20250808-0,view_product,A,,Kharkiv,ads,web
42276,2025-08-08 02:11:15,900,900-20250808-0,view_product,B,,Kyiv,ads,web
42279,2025-08-08 02:11:45,900,900-20250808-0,view_product,D,,Kyiv,ads,web
30116,2025-08-08 02:12:59,651,651-20250808-1,view_product,B,,Dnipro,referral,web
39807,2025-08-08 02:13:14,839,839-20250808-0,view_product,B,,Lviv,organic,web
39804,2025-08-08 02:13:35,839,839-20250808-0,view_product,C,,Lviv,organic,web
30115,2025-08-08 02:14:12,651,651-20250808-1,view_product,A,,Dnipro,referral,web
13653,2025-08-08 02:14:44,287,287-20250808-0,visit,,,Dnipro,organic,web
42277,2025-08-08 02:14:56,900,900-20250808-0,view_product,A,,Kyiv,ads,web
13655,2025-08-08 02:17:30,287,287-20250808-0,view_product,A,,Dnipro,organic,web
8518,2025-08-08 02:18:50,192,192-20250808-0,visit,,,Odesa,organic,web
13654,2025-08-08 02:19:48,287,287-20250808-0,view_product,A,,Dnipro,organic,web
46693,2025-08-08 02:20:34,977,977-20250808-0,visit,,,Lviv,organic,web
24389,2025-08-08 02:21:03,519,519-20250808-0,visit,,,Odesa,organic,ios
46696,2025-08-08 02:21:59,977,977-20250808-0,view_product,D,,Lviv,organic,web
8519,2025-08-08 02:22:44,192,192-20250808-0,view_product,B,,Odesa,organic,web
46694,2025-08-08 02:22:57,977,977-20250808-0,view_product,C,,Lviv,organic,web
24392,2025-08-08 02:23:01,519,519-20250808-0,view_product,C,,Odesa,organic,ios
8520,2025-08-08 02:23:28,192,192-20250808-0,view_product,B,,Odesa,organic,web
39808,2025-08-08 02:23:40,839,839-20250808-0,add_to_cart,C,,Lviv,organic,web
8059,2025-08-08 02:24:41,181,181-20250808-0,visit,,,Kharkiv,referral,ios
8521,2025-08-08 02:25:10,192,192-20250808-0,view_product,A,,Odesa,organic,web
46695,2025-08-08 02:25:52,977,977-20250808-0,view_product,C,,Lviv,organic,web
24391,2025-08-08 02:26:08,519,519-20250808-0,view_product,D,,Odesa,organic,ios
8063,2025-08-08 02:26:09,181,181-20250808-0,view_product,B,,Kharkiv,referral,ios
8062,2025-08-08 02:28:01,181,181-20250808-0,view_product,B,,Kharkiv,referral,ios
8061,2025-08-08 02:28:35,181,181-20250808-0,view_product,B,,Kharkiv,referral,ios
24390,2025-08-08 02:30:13,519,519-20250808-0,view_product,C,,Odesa,organic,ios
8065,2025-08-08 02:30:20,181,181-20250808-0,view_product,D,,Kharkiv,referral,ios
8064,2025-08-08 02:30:55,181,181-20250808-0,view_product,B,,Kharkiv,referral,ios
8060,2025-08-08 02:31:14,181,181-20250808-0,view_product,B,,Kharkiv,referral,ios
2473,2025-08-08 02:32:25,55,55-20250808-0,visit,,,Lviv,ads,android
8303,2025-08-08 02:35:18,185,185-20250808-1,purchase,B,72.75,Kyiv,referral,ios
2476,2025-08-08 02:35:38,55,55-20250808-0,view_product,B,,Lviv,ads,android
24393,2025-08-08 02:35:56,519,519-20250808-0,add_to_cart,C,,Odesa,organic,ios
2478,2025-08-08 02:37:50,55,55-20250808-0,view_product,B,,Lviv,ads,android
2479,2025-08-08 02:38:19,55,55-20250808-0,view_product,A,,Lviv,ads,android
2475,2025-08-08 02:38:19,55,55-20250808-0,view_product,A,,Lviv,ads,android
2477,2025-08-08 02:38:57,55,55-20250808-0,view_product,C,,Lviv,ads,android
24596,2025-08-08 02:39:05,524,524-20250808-0,visit,,,Lviv,ads,web
2474,2025-08-08 02:39:55,55,55-20250808-0,view_product,A,,Lviv,ads,android
24597,2025-08-08 02:43:21,524,524-20250808-0,view_product,A,,Lviv,ads,web
24979,2025-08-08 02:43:34,535,535-20250808-0,visit,,,Kyiv,ads,web
24598,2025-08-08 02:48:04,524,524-20250808-0,view_product,B,,Lviv,ads,web
40024,2025-08-08 02:49:06,842,842-20250808-0,visit,,,Odesa,organic,android
2480,2025-08-08 02:49:12,55,55-20250808-0,add_to_cart,A,,Lviv,ads,android
2998,2025-08-08 02:50:49,64,64-20250808-0,visit,,,Odesa,organic,ios
24980,2025-08-08 02:51:04,535,535-20250808-0,view_product,B,,Kyiv,ads,web
15883,2025-08-08 02:51:49,338,338-20250808-0,visit,,,Kyiv,organic,ios
3001,2025-08-08 02:52:25,64,64-20250808-0,view_product,A,,Odesa,organic,ios
40025,2025-08-08 02:53:14,842,842-20250808-0,view_product,D,,Odesa,organic,android
15884,2025-08-08 02:54:04,338,338-20250808-0,view_product,C,,Kyiv,organic,ios
15888,2025-08-08 02:54:14,338,338-20250808-0,view_product,D,,Kyiv,organic,ios
2999,2025-08-08 02:55:54,64,64-20250808-0,view_product,B,,Odesa,organic,ios
15886,2025-08-08 02:57:14,338,338-20250808-0,view_product,C,,Kyiv,organic,ios
15887,2025-08-08 02:57:40,338,338-20250808-0,view_product,A,,Kyiv,organic,ios
18918,2025-08-08 02:58:27,404,404-20250808-0,visit,,,Kyiv,referral,ios
2481,2025-08-08 02:58:33,55,55-20250808-0,purchase,A,23.52,Lviv,ads,android
3000,2025-08-08 02:58:40,64,64-20250808-0,view_product,C,,Odesa,organic,ios
3002,2025-08-08 02:59:01,64,64-20250808-0,view_product,B,,Odesa,organic,ios
15885,2025-08-08 02:59:46,338,338-20250808-0,view_product,C,,Kyiv,organic,ios
18921,2025-08-08 03:00:19,404,404-20250808-0,view_product,B,,Kyiv,referral,ios
36307,2025-08-08 03:00:43,776,776-20250808-0,visit,,,Lviv,organic,web
24981,2025-08-08 03:02:14,535,535-20250808-0,purchase,B,77.81,Kyiv,ads,web
36312,2025-08-08 03:02:17,776,776-20250808-0,view_product,A,,Lviv,organic,web
36310,2025-08-08 03:02:23,776,776-20250808-0,view_product,C,,Lviv,organic,web
9549,2025-08-08 03:03:40,212,212-20250808-0,visit,,,Odesa,ads,ios
18919,2025-08-08 03:03:52,404,404-20250808-0,view_product,A,,Kyiv,referral,ios
18920,2025-08-08 03:04:55,404,404-20250808-0,view_product,A,,Kyiv,referral,ios
36308,2025-08-08 03:05:30,776,776-20250808-0,view_product,C,,Lviv,organic,web
9554,2025-08-08 03:05:34,212,212-20250808-0,view_product,A,,Odesa,ads,ios
9550,2025-08-08 03:06:04,212,212-20250808-0,view_product,B,,Odesa,ads,ios
27478,2025-08-08 03:06:08,592,592-20250808-0,visit,,,Kyiv,organic,ios
36309,2025-08-08 03:06:11,776,776-20250808-0,view_product,B,,Lviv,organic,web
9216,2025-08-08 03:08:20,206,206-20250808-0,visit,,,Dnipro,ads,ios
36311,2025-08-08 03:08:40,776,776-20250808-0,view_product,B,,Lviv,organic,web
14763,2025-08-08 03:09:39,310,310-20250808-0,visit,,,Odesa,ads,android
27479,2025-08-08 03:10:06,592,592-20250808-0,view_product,C,,Kyiv,organic,ios
23098,2025-08-08 03:10:35,490,490-20250808-0,visit,,,Kyiv,organic,web
9551,2025-08-08 03:10:39,212,212-20250808-0,view_product,A,,Odesa,ads,ios
9555,2025-08-08 03:10:46,212,212-20250808-0,add_to_cart,B,,Odesa,ads,ios
9553,2025-08-08 03:10:46,212,212-20250808-0,view_product,A,,Odesa,ads,ios
35175,2025-08-08 03:10:53,751,751-20250808-0,visit,,,Lviv,referral,web
9218,2025-08-08 03:10:59,206,206-20250808-0,view_product,A,,Dnipro,ads,ios
35177,2025-08-08 03:11:04,751,751-20250808-0,view_product,A,,Lviv,referral,web
9552,2025-08-08 03:11:48,212,212-20250808-0,view_product,D,,Odesa,ads,ios
27482,2025-08-08 03:12:32,592,592-20250808-0,view_product,B,,Kyiv,organic,ios
14765,2025-08-08 03:13:15,310,310-20250808-0,view_product,C,,Odesa,ads,android
29357,2025-08-08 03:13:20,633,633-20250808-0,visit,,,Kharkiv,ads,android
27480,2025-08-08 03:13:21,592,592-20250808-0,view_product,B,,Kyiv,organic,ios
27481,2025-08-08 03:13:47,592,592-20250808-0,view_product,D,,Kyiv,organic,ios
35176,2025-08-08 03:14:10,751,751-20250808-0,view_product,A,,Lviv,referral,web
14764,2025-08-08 03:14:31,310,310-20250808-0,view_product,A,,Odesa,ads,android
23099,2025-08-08 03:14:47,490,490-20250808-0,view_product,A,,Kyiv,organic,web
9217,2025-08-08 03:15:18,206,206-20250808-0,view_product,A,,Dnipro,ads,ios
23100,2025-08-08 03:16:26,490,490-20250808-0,view_product,D,,Kyiv,organic,web
27483,2025-08-08 03:17:11,592,592-20250808-0,add_to_cart,C,,Kyiv,organic,ios
26631,2025-08-08 03:18:02,575,575-20250808-1,visit,,,Kharkiv,organic,web
26632,2025-08-08 03:18:13,575,575-20250808-1,view_product,C,,Kharkiv,organic,web
14766,2025-08-08 03:18:19,310,310-20250808-0,view_product,B,,Odesa,ads,android
29358,2025-08-08 03:19:43,633,633-20250808-0,view_product,C,,Kharkiv,ads,android
29359,2025-08-08 03:21:04,633,633-20250808-0,view_product,B,,Kharkiv,ads,android
29360,2025-08-08 03:21:41,633,633-20250808-0,view_product,A,,Kharkiv,ads,android
35178,2025-08-08 03:21:46,751,751-20250808-0,add_to_cart,A,,Lviv,referral,web
26635,2025-08-08 03:22:28,575,575-20250808-1,add_to_cart,B,,Kharkiv,organic,web
36313,2025-08-08 03:23:00,776,776-20250808-0,purchase,A,32.12,Lviv,organic,web
29361,2025-08-08 03:24:49,633,633-20250808-0,add_to_cart,B,,Kharkiv,ads,android
26634,2025-08-08 03:25:15,575,575-20250808-1,view_product,B,,Kharkiv,organic,web
26633,2025-08-08 03:25:54,575,575-20250808-1,view_product,B,,Kharkiv,organic,web
1059,2025-08-08 03:33:00,25,25-20250808-0,visit,,,Kharkiv,referral,web
45292,2025-08-08 03:33:55,954,954-20250808-3,visit,,,Odesa,organic,ios
35179,2025-08-08 03:34:43,751,751-20250808-0,purchase,A,32.19,Lviv,referral,web
1061,2025-08-08 03:35:04,25,25-20250808-0,view_product,C,,Kharkiv,referral,web
1060,2025-08-08 03:35:06,25,25-20250808-0,view_product,B,,Kharkiv,referral,web
22528,2025-08-08 03:36:40,478,478-20250808-1,visit,,,Dnipro,referral,ios
45295,2025-08-08 03:37:17,954,954-20250808-3,view_product,A,,Odesa,organic,ios
45293,2025-08-08 03:37:19,954,954-20250808-3,view_product,D,,Odesa,organic,ios
7599,2025-08-08 03:37:44,174,174-20250808-0,visit,,,Odesa,organic,web
45294,2025-08-08 03:39:20,954,954-20250808-3,view_product,B,,Odesa,organic,ios
7600,2025-08-08 03:40:31,174,174-20250808-0,view_product,A,,Odesa,organic,web
22531,2025-08-08 03:41:14,478,478-20250808-1,view_product,B,,Dnipro,referral,ios
46904,2025-08-08 03:42:01,981,981-20250808-1,visit,,,Odesa,organic,ios
46905,2025-08-08 03:42:22,981,981-20250808-1,view_product,A,,Odesa,organic,ios
22529,2025-08-08 03:42:26,478,478-20250808-1,view_product,B,,Dnipro,referral,ios
31145,2025-08-08 03:43:59,668,668-20250808-1,visit,,,Kharkiv,ads,ios
7601,2025-08-08 03:44:22,174,174-20250808-0,view_product,B,,Odesa,organic,web
22530,2025-08-08 03:44:26,478,478-20250808-1,view_product,B,,Dnipro,referral,ios
26636,2025-08-08 03:44:43,575,575-20250808-1,purchase,B,42.3,Kharkiv,organic,web
31146,2025-08-08 03:46:31,668,668-20250808-1,view_product,C,,Kharkiv,ads,ios
29362,2025-08-08 03:46:58,633,633-20250808-0,purchase,B,47.85,Kharkiv,ads,android
46906,2025-08-08 03:47:02,981,981-20250808-1,view_product,B,,Odesa,organic,ios
31147,2025-08-08 03:47:44,668,668-20250808-1,view_product,B,,Kharkiv,ads,ios
31149,2025-08-08 03:53:12,668,668-20250808-1,purchase,B,65.25,Kharkiv,ads,ios
20728,2025-08-08 03:53:21,442,442-20250808-1,visit,,,Kyiv,referral,web
31148,2025-08-08 03:54:05,668,668-20250808-1,add_to_cart,B,,Kharkiv,ads,ios
20731,2025-08-08 03:54:56,442,442-20250808-1,view_product,B,,Kyiv,referral,web
20733,2025-08-08 03:57:51,442,442-20250808-1,view_product,B,,Kyiv,referral,web
20729,2025-08-08 03:59:29,442,442-20250808-1,view_product,B,,Kyiv,referral,web
36850,2025-08-08 03:59:47,784,784-20250808-0,visit,,,Kyiv,referral,android
45296,2025-08-08 04:00:13,954,954-20250808-3,purchase,D,203.82,Odesa,organic,ios
20730,2025-08-08 04:01:19,442,442-20250808-1,view_product,B,,Kyiv,referral,web
20732,2025-08-08 04:01:30,442,442-20250808-1,view_product,A,,Kyiv,referral,web
36855,2025-08-08 04:03:48,784,784-20250808-0,view_product,A,,Kyiv,referral,android
20734,2025-08-08 04:03:56,442,442-20250808-1,add_to_cart,B,,Kyiv,referral,web
38072,2025-08-08 04:03:56,804,804-20250808-0,visit,,,Kyiv,ads,web
38073,2025-08-08 04:04:06,804,804-20250808-0,view_product,C,,Kyiv,ads,web
1607,2025-08-08 04:04:50,38,38-20250808-0,visit,,,Odesa,organic,ios
1608,2025-08-08 04:05:10,38,38-20250808-0,view_product,B,,Odesa,organic,ios
10530,2025-08-08 04:08:19,227,227-20250808-1,visit,,,Kyiv,ads,web
36851,2025-08-08 04:08:31,784,784-20250808-0,view_product,C,,Kyiv,referral,android
17430,2025-08-08 04:08:53,376,376-20250808-0,visit,,,Kharkiv,referral,web
38075,2025-08-08 04:08:57,804,804-20250808-0,view_product,C,,Kyiv,ads,web
36854,2025-08-08 04:09:39,784,784-20250808-0,view_product,C,,Kyiv,referral,android
36852,2025-08-08 04:09:40,784,784-20250808-0,view_product,B,,Kyiv,referral,android
17432,2025-08-08 04:09:42,376,376-20250808-0,view_product,B,,Kharkiv,referral,web
36853,2025-08-08 04:09:44,784,784-20250808-0,view_product,C,,Kyiv,referral,android
38076,2025-08-08 04:09:44,804,804-20250808-0,view_product,B,,Kyiv,ads,web
10534,2025-08-08 04:10:32,227,227-20250808-1,view_product,A,,Kyiv,ads,web
10533,2025-08-08 04:10:53,227,227-20250808-1,view_product,D,,Kyiv,ads,web
21720,2025-08-08 04:11:11,464,464-20250808-0,visit,,,Odesa,organic,ios
39809,2025-08-08 04:11:14,839,839-20250808-1,visit,,,Lviv,organic,web
38074,2025-08-08 04:11:14,804,804-20250808-0,view_product,B,,Kyiv,ads,web
10531,2025-08-08 04:11:15,227,227-20250808-1,view_product,B,,Kyiv,ads,web
618,2025-08-08 04:11:18,15,15-20250808-1,visit,,,Kyiv,organic,ios
1609,2025-08-08 04:11:35,38,38-20250808-0,view_product,C,,Odesa,organic,ios
21722,2025-08-08 04:11:36,464,464-20250808-0,view_product,B,,Odesa,organic,ios
34156,2025-08-08 04:11:47,730,730-20250808-0,visit,,,Kharkiv,referral,web
1610,2025-08-08 04:11:48,38,38-20250808-0,view_product,A,,Odesa,organic,ios
620,2025-08-08 04:12:14,15,15-20250808-1,view_product,C,,Kyiv,organic,ios
22602,2025-08-08 04:12:17,479,479-20250808-1,visit,,,Lviv,ads,web
34158,2025-08-08 04:12:33,730,730-20250808-0,view_product,B,,Kharkiv,referral,web
39811,2025-08-08 04:12:44,839,839-20250808-1,view_product,B,,Lviv,organic,web
34160,2025-08-08 04:12:55,730,730-20250808-0,view_product,B,,Kharkiv,referral,web
17431,2025-08-08 04:13:45,376,376-20250808-0,view_product,C,,Kharkiv,referral,web
10532,2025-08-08 04:14:03,227,227-20250808-1,view_product,A,,Kyiv,ads,web
34157,2025-08-08 04:14:44,730,730-20250808-0,view_product,C,,Kharkiv,referral,web
22603,2025-08-08 04:16:01,479,479-20250808-1,view_product,B,,Lviv,ads,web
22605,2025-08-08 04:16:03,479,479-20250808-1,view_product,A,,Lviv,ads,web
38077,2025-08-08 04:16:45,804,804-20250808-0,add_to_cart,B,,Kyiv,ads,web
622,2025-08-08 04:16:57,15,15-20250808-1,view_product,B,,Kyiv,organic,ios
21723,2025-08-08 04:17:05,464,464-20250808-0,view_product,A,,Odesa,organic,ios
9846,2025-08-08 04:17:37,216,216-20250808-0,visit,,,Dnipro,organic,ios
40050,2025-08-08 04:18:01,843,843-20250808-0,visit,,,Kyiv,organic,android
30624,2025-08-08 04:18:10,658,658-20250808-0,visit,,,Lviv,ads,ios
21721,2025-08-08 04:18:31,464,464-20250808-0,view_product,C,,Odesa,organic,ios
30625,2025-08-08 04:18:40,658,658-20250808-0,view_product,A,,Lviv,ads,ios
40055,2025-08-08 04:18:41,843,843-20250808-0,view_product,A,,Kyiv,organic,android
39810,2025-08-08 04:18:41,839,839-20250808-1,view_product,A,,Lviv,organic,web
34159,2025-08-08 04:19:05,730,730-20250808-0,view_product,C,,Kharkiv,referral,web
40051,2025-08-08 04:19:18,843,843-20250808-0,view_product,D,,Kyiv,organic,android
39812,2025-08-08 04:19:26,839,839-20250808-1,view_product,A,,Lviv,organic,web
22604,2025-08-08 04:19:34,479,479-20250808-1,view_product,A,,Lviv,ads,web
40052,2025-08-08 04:19:56,843,843-20250808-0,view_product,A,,Kyiv,organic,android
21724,2025-08-08 04:20:22,464,464-20250808-0,view_product,C,,Odesa,organic,ios
22607,2025-08-08 04:20:59,479,479-20250808-1,add_to_cart,A,,Lviv,ads,web
619,2025-08-08 04:21:03,15,15-20250808-1,view_product,A,,Kyiv,organic,ios
621,2025-08-08 04:21:08,15,15-20250808-1,view_product,D,,Kyiv,organic,ios
22606,2025-08-08 04:21:08,479,479-20250808-1,view_product,A,,Lviv,ads,web
40053,2025-08-08 04:22:01,843,843-20250808-0,view_product,A,,Kyiv,organic,android
40054,2025-08-08 04:22:50,843,843-20250808-0,view_product,B,,Kyiv,organic,android
29877,2025-08-08 04:23:04,647,647-20250808-0,visit,,,Kyiv,organic,web
30627,2025-08-08 04:23:13,658,658-20250808-0,view_product,B,,Lviv,ads,ios
30626,2025-08-08 04:25:32,658,658-20250808-0,view_product,A,,Lviv,ads,ios
9848,2025-08-08 04:25:55,216,216-20250808-0,view_product,B,,Dnipro,organic,ios
40056,2025-08-08 04:25:58,843,843-20250808-0,view_product,C,,Kyiv,organic,android
9847,2025-08-08 04:26:40,216,216-20250808-0,view_product,B,,Dnipro,organic,ios
29880,2025-08-08 04:28:01,647,647-20250808-0,purchase,D,281.16,Kyiv,organic,web
29878,2025-08-08 04:28:09,647,647-20250808-0,view_product,D,,Kyiv,organic,web
29879,2025-08-08 04:28:51,647,647-20250808-0,add_to_cart,D,,Kyiv,organic,web
35295,2025-08-08 04:29:33,753,753-20250808-0,visit,,,Kyiv,organic,ios
35300,2025-08-08 04:30:54,753,753-20250808-0,view_product,C,,Kyiv,organic,ios
35298,2025-08-08 04:32:39,753,753-20250808-0,view_product,A,,Kyiv,organic,ios
35301,2025-08-08 04:33:14,753,753-20250808-0,view_product,A,,Kyiv,organic,ios
35299,2025-08-08 04:34:57,753,753-20250808-0,view_product,A,,Kyiv,organic,ios
11960,2025-08-08 04:35:51,252,252-20250808-0,visit,,,Kyiv,organic,android
35302,2025-08-08 04:35:51,753,753-20250808-0,add_to_cart,A,,Kyiv,organic,ios
35296,2025-08-08 04:36:06,753,753-20250808-0,view_product,B,,Kyiv,organic,ios
11961,2025-08-08 04:36:12,252,252-20250808-0,view_product,A,,Kyiv,organic,android
35297,2025-08-08 04:36:30,753,753-20250808-0,view_product,B,,Kyiv,organic,ios
4115,2025-08-08 04:38:39,92,92-20250808-0,visit,,,Kyiv,ads,web
4116,2025-08-08 04:40:04,92,92-20250808-0,view_product,B,,Kyiv,ads,web
38078,2025-08-08 04:43:19,804,804-20250808-0,purchase,B,44.96,Kyiv,ads,web
10776,2025-08-08 04:43:31,230,230-20250808-0,visit,,,Lviv,organic,web
12631,2025-08-08 04:45:21,263,263-20250808-0,visit,,,Kyiv,ads,web
10778,2025-08-08 04:47:57,230,230-20250808-0,view_product,B,,Lviv,organic,web
12632,2025-08-08 04:49:14,263,263-20250808-0,view_product,B,,Kyiv,ads,web
10777,2025-08-08 04:51:44,230,230-20250808-0,view_product,C,,Lviv,organic,web
10779,2025-08-08 04:51:59,230,230-20250808-0,view_product,D,,Lviv,organic,web
15534,2025-08-08 04:52:03,328,328-20250808-0,visit,,,Kharkiv,organic,android
35303,2025-08-08 04:54:46,753,753-20250808-0,purchase,A,22.9,Kyiv,organic,ios
15538,2025-08-08 04:56:53,328,328-20250808-0,add_to_cart,B,,Kharkiv,organic,android
15535,2025-08-08 04:56:55,328,328-20250808-0,view_product,C,,Kharkiv,organic,android
15536,2025-08-08 04:59:04,328,328-20250808-0,view_product,B,,Kharkiv,organic,android
15537,2025-08-08 04:59:29,328,328-20250808-0,view_product,B,,Kharkiv,organic,android
11206,2025-08-08 05:00:58,237,237-20250808-0,visit,,,Lviv,organic,android
42035,2025-08-08 05:01:20,893,893-20250808-0,visit,,,Kyiv,organic,web
11208,2025-08-08 05:02:09,237,237-20250808-0,view_product,B,,Lviv,organic,android
42036,2025-08-08 05:02:52,893,893-20250808-0,view_product,A,,Kyiv,organic,web
37627,2025-08-08 05:02:56,798,798-20250808-0,visit,,,Lviv,referral,web
42043,2025-08-08 05:03:20,893,893-20250808-0,view_product,B,,Kyiv,organic,web
37628,2025-08-08 05:04:10,798,798-20250808-0,view_product,C,,Lviv,referral,web
13230,2025-08-08 05:04:44,276,276-20250808-0,visit,,,Odesa,ads,web
11207,2025-08-08 05:05:26,237,237-20250808-0,view_product,B,,Lviv,organic,android
42037,2025-08-08 05:05:31,893,893-20250808-0,view_product,C,,Kyiv,organic,web
42039,2025-08-08 05:06:48,893,893-20250808-0,view_product,B,,Kyiv,organic,web
4117,2025-08-08 05:06:59,92,92-20250808-0,purchase,B,78.66,Kyiv,ads,web
42040,2025-08-08 05:07:03,893,893-20250808-0,view_product,D,,Kyiv,organic,web
6171,2025-08-08 05:07:15,136,136-20250808-2,visit,,,Kyiv,organic,android
42041,2025-08-08 05:07:18,893,893-20250808-0,view_product,C,,Kyiv,organic,web
6173,2025-08-08 05:08:58,136,136-20250808-2,view_product,B,,Kyiv,organic,android
42042,2025-08-08 05:10:30,893,893-20250808-0,view_product,B,,Kyiv,organic,web
13231,2025-08-08 05:10:54,276,276-20250808-0,view_product,B,,Odesa,ads,web
42038,2025-08-08 05:11:03,893,893-20250808-0,view_product,A,,Kyiv,organic,web
390,2025-08-08 05:11:07,10,10-20250808-0,visit,,,Kyiv,ads,web
6172,2025-08-08 05:11:45,136,136-20250808-2,view_product,D,,Kyiv,organic,android
392,2025-08-08 05:12:42,10,10-20250808-0,view_product,C,,Kyiv,ads,web
13233,2025-08-08 05:12:46,276,276-20250808-1,visit,,,Odesa,ads,web
13232,2025-08-08 05:14:43,276,276-20250808-0,view_product,A,,Odesa,ads,web
395,2025-08-08 05:15:18,10,10-20250808-0,view_product,B,,Kyiv,ads,web
391,2025-08-08 05:15:22,10,10-20250808-0,view_product,C,,Kyiv,ads,web
396,2025-08-08 05:17:12,10,10-20250808-0,add_to_cart,C,,Kyiv,ads,web
393,2025-08-08 05:17:31,10,10-20250808-0,view_product,A,,Kyiv,ads,web
394,2025-08-08 05:17:46,10,10-20250808-0,view_product,A,,Kyiv,ads,web
42044,2025-08-08 05:19:25,893,893-20250808-0,add_to_cart,C,,Kyiv,organic,web
13234,2025-08-08 05:20:38,276,276-20250808-1,view_product,B,,Odesa,ads,web
46927,2025-08-08 05:21:24,982,982-20250808-0,visit,,,Lviv,organic,ios
46931,2025-08-08 05:23:03,982,982-20250808-0,view_product,D,,Lviv,organic,ios
46929,2025-08-08 05:25:10,982,982-20250808-0,view_product,C,,Lviv,organic,ios
37226,2025-08-08 05:25:16,790,790-20250808-2,visit,,,Dnipro,organic,web
46928,2025-08-08 05:26:17,982,982-20250808-0,view_product,C,,Lviv,organic,ios
47074,2025-08-08 05:26:57,984,984-20250808-1,visit,,,Dnipro,organic,web
37228,2025-08-08 05:27:50,790,790-20250808-2,view_product,B,,Dnipro,organic,web
37227,2025-08-08 05:30:51,790,790-20250808-2,view_product,A,,Dnipro,organic,web
46930,2025-08-08 05:31:01,982,982-20250808-0,view_product,D,,Lviv,organic,ios
47075,2025-08-08 05:31:25,984,984-20250808-1,view_product,C,,Dnipro,organic,web
18618,2025-08-08 05:31:31,398,398-20250808-0,visit,,,Kyiv,organic,android
18620,2025-08-08 05:33:58,398,398-20250808-0,view_product,C,,Kyiv,organic,android
18619,2025-08-08 05:35:16,398,398-20250808-0,view_product,A,,Kyiv,organic,android
21108,2025-08-08 05:42:38,449,449-20250808-1,visit,,,Dnipro,organic,web
26475,2025-08-08 05:43:55,572,572-20250808-0,visit,,,Lviv,organic,web
26476,2025-08-08 05:46:10,572,572-20250808-0,view_product,B,,Lviv,organic,web
21110,2025-08-08 05:48:00,449,449-20250808-1,view_product,C,,Dnipro,organic,web
21109,2025-08-08 05:49:42,449,449-20250808-1,view_product,A,,Dnipro,organic,web
36973,2025-08-08 05:53:12,786,786-20250808-1,visit,,,Odesa,organic,web
